Precio,Comuna,Dormitorios,Banos,Area Construida,Area Total,Estacionamientos
80000000,Peñalolén,5,2.0,54.0,90.0,2.0
290000000,LaCisterna,6,3.0,320.0,540.0,1.0
484024000,LasCondes,4,4.0,190.0,299.0,2.0
252333100,Independencia,6,3.0,161.0,320.0,2.0
136500000,SanBernardo,3,3.0,90.0,160.0,1.0
160155000,Quilicura,5,2.0,120.0,192.0,2.0
533850000,LoBarnechea,5,4.0,180.0,320.0,3.0
81857000,PadreHurtado,3,1.0,92.0,130.0,1.0
540968000,Providencia,10,3.0,232.0,377.0,6.0
115000000,Quilicura,3,2.0,68.0,84.0,1.0
350000000,LaCisterna,3,1.0,110.0,270.0,1.0
408929100,Santiago,4,3.0,125.0,726.0,2.0
562322000,Nunoa,3,2.0,205.0,206.0,4.0
1024992000,LoBarnechea,5,5.0,363.0,1216.0,5.0
75000000,Maipu,2,1.0,46.0,62.0,1.0
640620000,Providencia,6,3.0,238.0,322.0,3.0
988013990,LasCondes,10,4.0,330.0,860.0,2.0
368356500,Colina,3,3.0,120.0,420.0,3.0
150000000,PedroAguirreCerda,4,1.0,90.0,220.0,1.0
123319350,Penaflor,3,2.0,90.0,200.0,1.0
120000000,PuenteAlto,3,2.0,93.0,137.0,2.0
330987000,Providencia,5,3.0,146.0,213.0,1.0
302159100,Peñalolén,3,3.0,108.0,144.0,2.0
70000000,PuenteAlto,2,1.0,49.0,79.0,2.0
145741050,SanBernardo,3,3.0,75.0,134.0,2.0
228000000,SanMiguel,3,2.0,125.0,300.0,5.0
58500000,ElBosque,2,1.0,65.0,80.0,2.0
423521000,Nunoa,4,2.0,139.0,519.0,3.0
76000000,Lampa,4,1.0,80.0,98.0,2.0
260000000,Santiago,6,3.0,288.0,194.0,1.0
118000000,PuenteAlto,3,2.0,57.0,149.0,2.0
142000000,Lampa,4,4.0,71.0,128.0,1.0
800775000,Colina,5,5.0,330.0,5000.0,8.0
140000000,Maipu,2,2.0,51.0,100.0,1.0
1982363000,LoBarnechea,6,6.0,617.0,2061.0,3.0
921781000,LasCondes,4,3.0,247.0,310.0,1.0
170000000,PuenteAlto,5,1.0,90.0,403.0,1.0
256248000,LaFlorida,5,3.0,139.0,200.0,1.0
319954100,Nunoa,4,2.0,130.0,170.0,2.0
462670000,SanJoaquín,4,2.0,230.0,600.0,6.0
924984100,Providencia,8,4.0,460.0,771.0,4.0
105000000,SanBernardo,4,2.0,44.0,85.0,2.0
56944000,SanBernardo,3,1.0,43.0,43.0,1.0
836365000,Vitacura,3,2.0,109.0,346.0,2.0
80291040,Buin,4,2.0,80.0,113.0,1.0
844906600,Providencia,10,4.0,270.0,450.0,4.0
85000000,Lampa,3,1.0,74.0,171.0,1.0
83000000,Lampa,4,1.0,84.0,98.0,2.0
711800000,LoBarnechea,4,4.0,270.0,5500.0,4.0
67621000,PuenteAlto,2,1.0,62.0,62.0,1.0
177594100,Estacion Central,4,3.0,143.0,263.0,2.0
708276590,LasCondes,4,4.0,197.0,80.0,2.0
55000000,PuenteAlto,3,2.0,64.0,69.0,1.0
115000000,SanBernardo,3,2.0,70.0,122.0,2.0
193000000,PuenteAlto,4,2.0,114.0,242.0,1.0
160155000,PuenteAlto,3,2.0,89.0,115.0,2.0
65129700,PuenteAlto,3,1.0,65.0,80.0,1.0
75000000,PuenteAlto,3,1.0,80.0,162.0,1.0
97000000,PuenteAlto,3,2.0,80.0,100.0,2.0
1014315000,Vitacura,3,6.0,265.0,496.0,6.0
240232500,LaFlorida,3,3.0,116.0,150.0,1.0
160155000,Pudahuel,4,2.0,109.0,136.0,1.0
80504580,PuenteAlto,2,1.0,53.0,74.0,1.0
121006000,Lampa,3,2.0,65.0,200.0,3.0
313192000,Independencia,3,1.0,140.0,178.0,1.0
115000000,Peñalolén,3,1.0,75.0,90.0,2.0
378321700,LaFlorida,3,3.0,174.0,284.0,3.0
135000000,SanBernardo,3,2.0,80.0,150.0,3.0
1067700000,Colina,5,5.0,500.0,2600.0,12.0
419018959,Santiago,12,6.0,156.0,296.0,1.0
551289100,LoBarnechea,4,2.0,150.0,802.0,4.0
80000000,LaFlorida,3,1.0,69.0,120.0,1.0
1601550000,LoBarnechea,7,7.0,526.0,2009.0,5.0
533850000,Nunoa,4,4.0,275.0,268.0,2.0
818570000,Vitacura,3,2.0,139.0,560.0,4.0
160155000,PuenteAlto,4,3.0,96.0,148.0,1.0
130000000,Pudahuel,5,1.0,224.0,375.0,3.0
551645000,Vitacura,2,2.0,110.0,355.0,6.0
782980000,LoBarnechea,3,2.0,168.0,1246.0,4.0
300000000,Nunoa,4,2.0,82.0,90.0,2.0
189623520,Maipu,3,3.0,116.0,128.0,1.0
496480500,LaReina,5,3.0,140.0,427.0,2.0
110329000,PuenteAlto,3,1.0,54.0,120.0,1.0
395000000,LaReina,3,2.0,135.0,500.0,4.0
284720000,LaCisterna,4,3.0,150.0,380.0,3.0
160155000,PuenteAlto,3,2.0,75.0,142.0,1.0
122000000,Maipu,3,1.0,91.0,138.0,1.0
427080000,Santiago,4,3.0,156.0,156.0,1.0
60000000,PuenteAlto,3,1.0,50.0,80.0,1.0
708241000,LasCondes,4,4.0,192.0,192.0,4.0
202863000,PuenteAlto,4,3.0,122.0,136.0,1.0
426724100,Peñalolén,5,4.0,180.0,490.0,2.0
136736780,Maipu,3,2.0,70.0,112.0,2.0
175900000,PuenteAlto,4,3.0,120.0,170.0,2.0
177950000,Macul,3,2.0,75.0,90.0,1.0
143000000,PuenteAlto,3,3.0,83.0,123.0,1.0
403234700,Estacion Central,6,2.0,122.0,350.0,2.0
164425800,Lampa,4,3.0,115.0,160.0,2.0
605030000,SanBernardo,3,4.0,290.0,900.0,8.0
240000000,PuenteAlto,4,2.0,110.0,350.0,2.0
1024992000,LasCondes,5,5.0,292.0,620.0,3.0
72000000,Maipu,3,1.0,62.0,107.0,1.0
291838000,Peñalolén,4,4.0,139.0,295.0,1.0
854160000,LaReina,5,4.0,240.0,600.0,7.0
302515000,Maipu,5,3.0,140.0,160.0,2.0
500000000,Quilicura,3,1.0,200.0,1300.0,10.0
119990000,Recoleta,7,3.0,133.0,190.0,2.0
288279000,Macul,3,2.0,117.0,293.0,2.0
139000000,Recoleta,3,1.0,83.0,111.0,1.0
150000000,SanBernardo,3,3.0,75.0,116.0,1.0
533850000,SanMiguel,4,3.0,220.0,836.0,3.0
52000000,PuenteAlto,2,1.0,54.0,75.0,1.0
175000000,Conchali,5,2.0,186.0,347.0,3.0
93000000,PadreHurtado,4,2.0,140.0,180.0,1.0
434198000,LaReina,4,3.0,206.0,460.0,1.0
188627000,Macul,2,2.0,108.0,108.0,1.0
640620000,LasCondes,4,3.0,154.0,600.0,4.0
130000000,Pudahuel,4,2.0,89.0,101.0,1.0
70000000,PuenteAlto,3,1.0,70.0,75.0,1.0
1420041000,Vitacura,5,6.0,714.0,2000.0,23.0
125000000,PadreHurtado,3,2.0,68.0,114.0,1.0
355900000,Nunoa,5,2.0,226.0,335.0,3.0
1416482000,LoBarnechea,4,5.0,370.0,694.0,3.0
765185000,Talagante,6,5.0,450.0,3000.0,10.0
310000000,Macul,7,7.0,249.0,321.0,2.0
85000000,San Ramon,3,1.0,84.0,162.0,2.0
153037000,PuenteAlto,3,2.0,58.0,176.0,2.0
54600000,SanBernardo,2,1.0,50.0,80.0,1.0
137000000,Conchali,7,2.0,156.0,192.0,1.0
498260000,Colina,3,3.0,164.0,550.0,5.0
434198000,Vitacura,4,2.0,88.0,240.0,2.0
220000000,Peñalolén,3,3.0,88.0,240.0,3.0
191652150,Macul,4,3.0,108.0,120.0,1.0
815011000,LasCondes,6,5.0,280.0,580.0,5.0
192000000,Buin,3,2.0,100.0,412.0,4.0
544527000,Colina,4,4.0,177.0,600.0,2.0
142360000,LaFlorida,4,1.0,70.0,100.0,1.0
139000000,Maipu,4,3.0,146.0,280.0,3.0
64000000,PadreHurtado,2,2.0,57.0,60.0,1.0
569084100,Colina,3,3.0,164.0,650.0,3.0
98000000,Maipu,3,2.0,90.0,110.0,2.0
167273000,Lampa,4,3.0,120.0,200.0,2.0
245000000,PuenteAlto,4,3.0,114.0,360.0,3.0
213540000,Paine,4,2.0,120.0,5000.0,3.0
460890500,Santiago,10,3.0,348.0,770.0,3.0
80000000,ElBosque,3,2.0,112.0,162.0,1.0
135000000,Maipu,3,3.0,100.0,140.0,2.0
183288500,ElBosque,6,3.0,140.0,160.0,3.0
233114500,LaFlorida,3,3.0,116.0,155.0,1.0
120294200,SanBernardo,3,2.0,70.0,116.0,1.0
391134100,Peñalolén,3,3.0,140.0,400.0,2.0
597912000,Colina,6,4.0,320.0,15000.0,20.0
115000000,Maipu,4,1.0,108.0,204.0,1.0
220000000,Conchali,2,2.0,220.0,220.0,4.0
79000000,Santiago,3,2.0,102.0,78.0,2.0
516055000,LaReina,4,3.0,200.0,400.0,2.0
462670000,LaReina,4,3.0,194.0,301.0,1.0
145000000,Maipu,3,3.0,120.0,140.0,2.0
1163081200,Nunoa,5,3.0,240.0,817.0,7.0
427080000,LasCondes,4,2.0,170.0,156.0,1.0
85000000,Recoleta,4,1.0,51.0,152.0,2.0
100000000,LoEspejo,4,1.0,84.0,112.0,1.0
282940500,Colina,4,3.0,106.0,251.0,3.0
1547097300,LoBarnechea,4,4.0,358.0,549.0,1.0
266889410,LaFlorida,4,2.0,115.0,337.0,2.0
562322000,LoBarnechea,5,4.0,164.0,375.0,11.0
231335000,PuenteAlto,3,2.0,135.0,180.0,2.0
190000000,SanMiguel,2,1.0,200.0,200.0,1.0
533494100,LasCondes,4,2.0,150.0,200.0,1.0
116201350,Maipu,3,2.0,60.0,110.0,2.0
135000000,Conchali,3,1.0,110.0,160.0,1.0
75000000,PuenteAlto,2,1.0,45.0,90.0,1.0
62000000,LaPintana,2,1.0,90.0,128.0,1.0
444875000,LaReina,3,3.0,140.0,235.0,3.0
79000000,Renca,5,2.0,114.0,120.0,2.0
496480500,Colina,5,3.0,290.0,5031.0,4.0
318530500,Huechuraba,4,4.0,139.0,284.0,2.0
816790500,Colina,5,4.0,611.0,5410.0,5.0
177950000,Estacion Central,4,3.0,79.0,104.0,2.0
133462500,LaCisterna,4,1.0,175.0,195.0,2.0
308244990,LaCisterna,5,5.0,300.0,500.0,1.0
300000000,SanMiguel,3,2.0,100.0,700.0,1.0
215000000,LaCisterna,5,4.0,140.0,330.0,1.0
711800000,Vitacura,3,2.0,100.0,534.0,2.0
516055000,LaReina,6,5.0,190.0,374.0,2.0
62000000,SanBernardo,2,1.0,52.0,80.0,1.0
462670000,LaReina,4,3.0,154.0,275.0,3.0
761626000,Colina,4,4.0,270.0,931.0,3.0
245000000,SanJoaquín,5,3.0,150.0,234.0,2.0
130000000,LoPrado,6,2.0,180.0,190.0,2.0
81358740,LaFlorida,3,1.0,75.0,68.0,1.0
455552000,SanBernardo,4,3.0,240.0,1000.0,5.0
105000000,Maipu,2,2.0,56.0,128.0,1.0
95000000,Maipu,3,1.0,80.0,128.0,1.0
185000000,Maipu,3,2.0,84.0,187.0,1.0
190000000,CerroNavia,5,3.0,220.0,460.0,4.0
112000000,Maipu,3,2.0,61.0,141.0,1.0
131683000,PuenteAlto,3,1.0,90.0,120.0,1.0
818214100,LaReina,6,5.0,200.0,700.0,4.0
71180000,Melipilla,3,1.0,73.0,129.0,1.0
69500000,LaPintana,3,1.0,100.0,100.0,2.0
127000000,Maipu,4,2.0,135.0,135.0,2.0
156240100,ElBosque,3,1.0,108.0,143.0,3.0
444875000,SanMiguel,5,2.0,200.0,360.0,2.0
82604390,Colina,3,2.0,80.0,98.0,1.0
142360000,Colina,3,2.0,199.0,177.0,1.0
88975000,PuenteAlto,2,1.0,43.0,126.0,1.0
195000000,Peñalolén,5,2.0,118.0,300.0,3.0
889394100,Colina,5,4.0,365.0,5109.0,4.0
209981000,Estacion Central,3,1.0,150.0,357.0,6.0
139000000,Santiago,3,1.0,75.0,111.0,1.0
169000000,Maipu,4,3.0,144.0,158.0,2.0
72000000,Lampa,3,1.0,62.0,109.0,1.0
94900000,PedroAguirreCerda,5,1.0,102.0,162.0,3.0
74000000,Lampa,3,1.0,51.0,103.0,3.0
59000000,Lampa,4,1.0,75.0,90.0,1.0
78000000,Lampa,3,2.0,51.0,79.0,2.0
140000000,Renca,3,3.0,83.0,120.0,3.0
54000000,Lampa,3,2.0,57.0,77.0,3.0
127500000,Buin,5,3.0,126.0,132.0,1.0
250000000,QuintaNormal,5,2.0,109.0,285.0,2.0
140000000,Maipu,5,3.0,110.0,110.0,1.0
320000000,SanMiguel,4,1.0,76.0,690.0,10.0
128000000,Maipu,3,2.0,66.0,115.0,2.0
427080000,LasCondes,3,2.0,133.0,242.0,2.0
135242000,LaFlorida,3,2.0,70.0,170.0,2.0
551645000,Talagante,3,4.0,268.0,5000.0,11.0
163714000,Maipu,3,3.0,131.0,90.0,3.0
64773800,Melipilla,3,1.0,54.0,137.0,1.0
59990000,Penaflor,3,1.0,45.0,69.0,1.0
65000000,PuenteAlto,3,1.0,56.0,108.0,1.0
63000000,SanBernardo,3,1.0,50.0,118.0,3.0
658415000,LasCondes,4,4.0,245.0,480.0,3.0
379033500,LasCondes,5,3.0,149.0,187.0,2.0
765185000,Vitacura,4,4.0,256.0,510.0,2.0
1218957500,LoBarnechea,5,5.0,385.0,1183.0,5.0
63000000,Renca,3,1.0,109.0,109.0,1.0
90000000,Pudahuel,3,1.0,47.0,100.0,1.0
249130000,Huechuraba,4,3.0,120.0,210.0,4.0
95000000,Pudahuel,5,1.0,125.0,100.0,1.0
85000000,LoEspejo,4,1.0,66.0,102.0,1.0
68000000,PuenteAlto,3,1.0,62.0,61.0,1.0
288279000,PadreHurtado,3,3.0,124.0,300.0,4.0
265181090,Peñalolén,5,4.0,180.0,200.0,2.0
330987000,Santiago,4,3.0,230.0,220.0,1.0
120721280,SanBernardo,4,2.0,115.0,115.0,2.0
167379770,LaFlorida,3,2.0,85.0,170.0,3.0
640620000,Nunoa,5,5.0,177.0,315.0,3.0
134530200,PuenteAlto,3,3.0,70.0,93.0,2.0
516055000,Vitacura,4,4.0,124.0,210.0,2.0
88000000,PuenteAlto,3,1.0,64.0,150.0,1.0
120000000,Peñalolén,4,2.0,120.0,200.0,2.0
1309712000,LoBarnechea,7,4.0,509.0,1276.0,4.0
205000000,PuenteAlto,4,3.0,250.0,250.0,2.0
130000000,Huechuraba,2,1.0,155.0,330.0,1.0
936017000,Providencia,6,5.0,343.0,583.0,3.0
423165100,LaReina,3,1.0,100.0,600.0,4.0
73000000,ElBosque,4,2.0,180.0,135.0,1.0
351629200,LasCondes,3,2.0,112.0,81.0,1.0
96093000,Santiago,3,1.0,55.0,75.0,1.0
850601000,LoBarnechea,5,3.0,250.0,600.0,3.0
106990000,Maipu,4,2.0,128.0,124.0,1.0
419962000,Peñalolén,4,3.0,168.0,257.0,2.0
250000000,Melipilla,6,4.0,340.0,5500.0,3.0
99652000,LaFlorida,3,1.0,100.0,90.0,1.0
398000000,LasCondes,4,2.0,84.0,251.0,2.0
65000000,Lampa,3,2.0,54.0,294.0,2.0
373695000,Colina,6,4.0,370.0,5000.0,6.0
871955000,Vitacura,4,5.0,282.0,450.0,4.0
338105000,Independencia,3,3.0,184.0,400.0,7.0
78000000,Maipu,3,2.0,72.0,90.0,1.0
103000000,Pudahuel,4,1.0,164.0,300.0,1.0
658415000,LoBarnechea,5,5.0,277.0,1007.0,6.0
658415000,LasCondes,3,2.0,177.0,177.0,4.0
763405500,LoBarnechea,7,5.0,240.0,600.0,1.0
818570000,LasCondes,7,6.0,280.0,580.0,3.0
361594400,LasCondes,4,2.0,110.0,258.0,2.0
75000000,LaGranja,3,1.0,74.0,81.0,2.0
836365000,LasCondes,4,3.0,244.0,445.0,1.0
338105000,LaReina,4,2.0,110.0,180.0,2.0
104000000,Maipu,4,2.0,70.0,128.0,2.0
1565960000,LoBarnechea,3,7.0,630.0,1690.0,4.0
359459000,Peñalolén,4,3.0,130.0,275.0,2.0
209981000,Maipu,5,3.0,130.0,240.0,1.0
140000000,Independencia,3,1.0,77.0,154.0,2.0
209981000,Huechuraba,3,3.0,95.0,120.0,2.0
53000000,PuenteAlto,3,1.0,110.0,80.0,2.0
138445100,LoPrado,9,2.0,90.0,160.0,1.0
1618633200,LoBarnechea,4,4.0,358.0,628.0,1.0
135000000,SanBernardo,3,2.0,180.0,120.0,1.0
175000000,Quilicura,3,3.0,101.0,144.0,1.0
120000000,IsladeMaipo,4,2.0,140.0,280.0,2.0
66000000,Renca,3,1.0,67.0,100.0,1.0
782980000,LaReina,4,3.0,300.0,485.0,2.0
68000000,PuenteAlto,3,2.0,60.0,87.0,1.0
444875000,Peñalolén,4,4.0,140.0,368.0,2.0
173000000,SanBernardo,5,2.0,182.0,495.0,3.0
266569100,Huechuraba,3,3.0,140.0,250.0,1.0
309633000,Pudahuel,3,3.0,118.0,235.0,2.0
298956000,Colina,3,3.0,118.0,373.0,3.0
192186000,Peñalolén,3,2.0,75.0,144.0,2.0
516055000,LoBarnechea,4,3.0,160.0,1800.0,2.0
711444100,Colina,5,5.0,404.0,5595.0,22.0
266925000,Huechuraba,3,3.0,140.0,250.0,1.0
209000000,Cerrillos,6,3.0,183.0,282.0,3.0
204642500,Pudahuel,4,4.0,106.0,200.0,2.0
597912000,LasCondes,3,2.0,128.0,128.0,2.0
124000000,Talagante,3,3.0,112.0,120.0,2.0
1708320000,LoBarnechea,6,6.0,800.0,2574.0,6.0
530291000,Recoleta,8,4.0,294.0,1040.0,5.0
889750000,Vitacura,5,4.0,219.0,627.0,5.0
818570000,LoBarnechea,4,4.0,260.0,650.0,2.0
775862000,LoBarnechea,5,3.0,220.0,700.0,3.0
200000000,Peñalolén,4,3.0,109.0,236.0,2.0
605030000,Providencia,5,3.0,177.0,466.0,1.0
320310000,Nunoa,4,2.0,115.0,172.0,3.0
85000000,Pudahuel,3,2.0,70.0,84.0,1.0
672651000,LaReina,3,2.0,140.0,750.0,2.0
139600000,SanBernardo,3,3.0,90.0,160.0,2.0
77000000,PuenteAlto,2,1.0,59.0,72.0,1.0
160000000,Maipu,7,3.0,195.0,199.0,2.0
672615410,LoBarnechea,6,4.0,263.0,500.0,4.0
150000000,PuenteAlto,3,3.0,80.0,120.0,2.0
130000000,SanBernardo,4,3.0,110.0,120.0,1.0
120000000,SanBernardo,4,3.0,147.0,90.0,2.0
1174470000,Vitacura,6,5.0,479.0,1083.0,4.0
562322000,LasCondes,3,3.0,143.0,498.0,4.0
871955000,LasCondes,4,4.0,320.0,1028.0,3.0
420000000,Nunoa,5,4.0,245.0,295.0,1.0
302515000,Providencia,5,4.0,216.0,226.0,1.0
1103290000,LaReina,6,5.0,1100.0,1100.0,4.0
130000000,Maipu,3,2.0,94.0,154.0,2.0
70000000,Colina,4,1.0,102.0,102.0,1.0
1423600000,LoBarnechea,6,3.0,500.0,980.0,4.0
220000000,QuintaNormal,5,2.0,210.0,410.0,4.0
480465000,LaReina,3,2.0,187.0,290.0,2.0
398252100,Colina,3,4.0,138.0,438.0,2.0
90000000,Pudahuel,3,1.0,74.0,83.0,1.0
1014315000,Peñalolén,3,3.0,187.0,2800.0,4.0
110329000,LaGranja,2,1.0,80.0,240.0,1.0
743831000,LasCondes,4,4.0,239.0,1130.0,3.0
350000000,SanMiguel,3,2.0,174.0,440.0,3.0
546306500,LoBarnechea,5,4.0,165.0,320.0,2.0
889750000,LasCondes,5,5.0,252.0,446.0,3.0
1032145590,LoBarnechea,5,5.0,300.0,790.0,5.0
60000000,SanBernardo,3,2.0,60.0,100.0,2.0
658450590,LasCondes,3,2.0,167.0,10.0,2.0
307497600,LoBarnechea,3,1.0,75.0,188.0,2.0
130000000,PedroAguirreCerda,3,2.0,105.0,171.0,3.0
694005000,LasCondes,6,4.0,241.0,400.0,3.0
1138880000,Vitacura,4,3.0,380.0,1016.0,2.0
795436500,LoBarnechea,3,3.0,185.0,703.0,4.0
150000000,PuenteAlto,3,2.0,78.0,166.0,1.0
140000000,Conchali,6,2.0,142.0,280.0,1.0
97500000,PuenteAlto,2,1.0,75.0,144.0,2.0
128000000,Macul,4,2.0,87.0,171.0,2.0
145000000,PuenteAlto,4,3.0,148.0,123.0,2.0
450000000,LasCondes,4,3.0,125.0,250.0,3.0
95000000,Quilicura,2,2.0,69.0,80.0,1.0
60000000,Santiago,2,1.0,70.0,100.0,1.0
155000000,Maipu,4,3.0,139.0,110.0,2.0
100000000,SanBernardo,4,1.0,78.0,169.0,2.0
56500000,SanBernardo,4,1.0,130.0,79.0,1.0
266925000,Buin,3,3.0,138.0,240.0,2.0
125000000,Estacion Central,3,1.0,80.0,200.0,1.0
79900000,Melipilla,3,1.0,65.0,101.0,2.0
291838000,PuenteAlto,3,3.0,320.0,140.0,2.0
130000000,Lampa,3,2.0,65.0,194.0,2.0
106485280,LaGranja,3,2.0,84.0,126.0,2.0
498260000,Peñalolén,4,2.0,132.0,424.0,2.0
369602150,Peñalolén,5,4.0,163.0,350.0,4.0
550000000,IsladeMaipo,4,3.0,255.0,1612.0,3.0
133000000,Renca,3,2.0,75.0,150.0,1.0
59800000,Pudahuel,3,1.0,72.0,500.0,4.0
68000000,Buin,3,1.0,70.0,100.0,2.0
71180000,PuenteAlto,2,1.0,51.0,61.0,1.0
69756400,Buin,3,1.0,80.0,100.0,2.0
115000000,Maipu,3,1.0,50.0,116.0,2.0
125000000,SanBernardo,3,2.0,90.0,120.0,2.0
86000000,Maipu,3,2.0,77.0,130.0,1.0
139000000,Quilicura,3,3.0,60.0,166.0,1.0
220000000,Lampa,3,3.0,125.0,297.0,2.0
89000000,PuenteAlto,4,2.0,102.0,114.0,2.0
90000000,Maipu,3,1.0,120.0,120.0,1.0
153000000,PuenteAlto,3,3.0,84.0,135.0,2.0
180000000,QuintaNormal,2,2.0,65.0,400.0,4.0
135242000,Maipu,3,2.0,108.0,122.0,3.0
135000000,SanBernardo,7,2.0,280.0,300.0,2.0
125000000,PadreHurtado,3,3.0,78.0,145.0,3.0
85000000,LaGranja,3,1.0,100.0,140.0,1.0
120000000,Pudahuel,3,1.0,120.0,240.0,2.0
125000000,PuenteAlto,5,2.0,80.0,113.0,1.0
49826000,Colina,2,1.0,57.0,82.0,1.0
377254000,Lampa,5,4.0,217.0,5000.0,6.0
102000000,Renca,3,2.0,90.0,110.0,1.0
177950000,Lampa,3,3.0,100.0,200.0,2.0
60503000,ElBosque,2,1.0,86.0,62.0,1.0
110000000,Santiago,4,2.0,97.0,280.0,3.0
82000000,Maipu,3,1.0,71.0,100.0,1.0
818570000,LoBarnechea,3,3.0,220.0,650.0,2.0
555204000,Nunoa,3,4.0,167.0,399.0,3.0
530291000,Colina,3,3.0,160.0,600.0,2.0
78298000,San Ramon,3,1.0,100.0,152.0,1.0
177914410,Cerrillos,3,2.0,96.0,371.0,2.0
199304000,Maipu,5,3.0,140.0,224.0,3.0
266925000,LaFlorida,4,3.0,114.0,226.0,2.0
48000000,LaPintana,2,2.0,54.0,66.0,1.0
120000000,Pudahuel,4,1.0,80.0,210.0,1.0
118247396,Maipu,3,2.0,90.0,110.0,1.0
89000000,Renca,4,1.0,76.0,130.0,2.0
140000000,PuenteAlto,4,3.0,160.0,153.0,3.0
234894000,PuenteAlto,3,2.0,118.0,241.0,3.0
404302400,Nunoa,2,4.0,136.0,338.0,2.0
131683000,Maipu,4,2.0,80.0,225.0,3.0
729595000,Colina,4,4.0,224.0,5000.0,6.0
67000000,CerroNavia,4,2.0,76.0,110.0,1.0
266925000,LaFlorida,5,4.0,134.0,316.0,3.0
79900000,PuenteAlto,3,2.0,71.0,91.0,1.0
78000000,PedroAguirreCerda,2,1.0,90.0,170.0,2.0
130000000,San Ramon,5,3.0,124.0,221.0,2.0
153037000,SanBernardo,4,3.0,110.0,130.0,1.0
76000000,LaFlorida,4,1.0,90.0,130.0,3.0
185000000,Estacion Central,3,1.0,150.0,300.0,2.0
98228400,Pudahuel,5,2.0,102.0,219.0,1.0
115000000,Melipilla,4,3.0,160.0,180.0,2.0
86000000,PuenteAlto,2,1.0,63.0,73.0,1.0
243791500,Colina,3,3.0,120.0,420.0,2.0
139334850,LaFlorida,3,2.0,65.0,130.0,1.0
156596000,Renca,3,2.0,58.0,194.0,1.0
167984800,Maipu,6,2.0,106.0,149.0,2.0
101431500,Maipu,2,2.0,90.0,105.0,1.0
85000000,Maipu,2,1.0,45.0,60.0,1.0
686887000,Santiago,10,4.0,604.0,691.0,6.0
146381670,PuenteAlto,3,2.0,136.0,152.0,1.0
79000000,Buin,3,2.0,96.0,112.0,1.0
1316830000,LasCondes,5,3.0,292.0,1958.0,6.0
293617500,QuintaNormal,4,3.0,198.0,354.0,1.0
115000000,Quilicura,4,1.0,84.0,178.0,2.0
116023400,Recoleta,6,2.0,200.0,200.0,1.0
110000000,Maipu,2,1.0,60.0,171.0,3.0
480465000,SanMiguel,5,2.0,500.0,641.0,4.0
328317750,SanJosédeMaipo,3,2.0,150.0,930.0,3.0
139900000,Maipu,3,1.0,70.0,200.0,1.0
167273000,Maipu,4,4.0,140.0,128.0,2.0
131327100,Maipu,3,2.0,82.0,106.0,3.0
494701000,LasCondes,4,4.0,176.0,297.0,2.0
85000000,PuenteAlto,2,2.0,56.0,110.0,3.0
130000000,LaFlorida,3,2.0,60.0,162.0,1.0
120000000,Estacion Central,3,2.0,90.0,189.0,1.0
125000000,Estacion Central,3,1.0,80.0,199.0,1.0
493633300,Nunoa,4,4.0,140.0,180.0,2.0
81000000,PuenteAlto,2,1.0,50.0,55.0,1.0
199000000,PadreHurtado,3,3.0,140.0,300.0,2.0
210000000,PuenteAlto,6,3.0,177.0,298.0,2.0
130000000,Lampa,3,1.0,85.0,180.0,3.0
37000000,Melipilla,3,1.0,84.0,1050.0,2.0
87000000,CerroNavia,3,1.0,70.0,120.0,1.0
150000000,Maipu,5,2.0,130.0,182.0,1.0
170000000,Maipu,4,3.0,90.0,188.0,3.0
385000000,Nunoa,8,4.0,250.0,375.0,5.0
180000000,LaCisterna,9,3.0,250.0,273.0,2.0
110000000,PuenteAlto,3,2.0,70.0,117.0,1.0
55000000,SanBernardo,4,1.0,48.0,111.0,1.0
115000000,PuenteAlto,3,2.0,85.0,185.0,1.0
192186000,Colina,3,2.0,90.0,200.0,2.0
170000000,Maipu,5,2.0,110.0,120.0,2.0
395049000,Colina,3,4.0,186.0,425.0,3.0
320310000,SanMiguel,4,3.0,126.0,355.0,3.0
68000000,PuenteAlto,2,1.0,54.0,80.0,2.0
52000000,LaPintana,3,1.0,60.0,162.0,1.0
130000000,ElMonte,6,3.0,124.0,179.0,1.0
444875000,Peñalolén,4,4.0,150.0,370.0,3.0
120000000,PuenteAlto,6,3.0,120.0,130.0,1.0
95915050,LoEspejo,2,1.0,91.0,136.0,2.0
70000000,SanBernardo,3,2.0,62.0,120.0,1.0
141292300,Maipu,4,2.0,97.0,150.0,2.0
59000000,Lampa,4,2.0,100.0,80.0,1.0
86000000,Lampa,3,1.0,80.0,98.0,1.0
195000000,Maipu,4,2.0,139.0,339.0,1.0
120000000,LaGranja,3,1.0,60.0,200.0,1.0
100000000,Estacion Central,3,1.0,80.0,100.0,2.0
325648500,Peñalolén,4,4.0,140.0,210.0,3.0
405726000,CaleradeTango,2,3.0,190.0,5000.0,8.0
105951430,Paine,4,2.0,103.0,100.0,2.0
90000000,LaFlorida,3,1.0,60.0,80.0,1.0
134000000,LaPintana,8,4.0,133.0,231.0,3.0
235000000,Lampa,3,1.0,118.0,2000.0,1.0
318530500,Peñalolén,4,3.0,127.0,140.0,2.0
505378000,Vitacura,3,2.0,103.0,155.0,2.0
95000000,Quilicura,3,1.0,56.0,138.0,2.0
551645000,Nunoa,4,3.0,200.0,648.0,4.0
